State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
Colorado,11/21/2020,"15,266",11/14/2020,"86,082","2,692,685",3.2
Colorado,11/28/2020,"17,171",11/21/2020,"79,697","2,692,685",2.96
Colorado,12/5/2020,"19,087",11/28/2020,"91,648","2,692,685",3.4
Colorado,12/12/2020,"19,897",12/5/2020,"97,572","2,692,685",3.62
Colorado,12/19/2020,"18,165",12/12/2020,"98,885","2,692,685",3.67
Colorado,12/26/2020,"16,702",12/19/2020,"103,251","2,692,685",3.83
Colorado,1/2/2021,"25,234",12/26/2020,"110,035","2,692,685",4.09
Colorado,1/9/2021,"14,238",1/2/2021,"147,288","2,624,788",5.61
Colorado,1/16/2021,"12,923",1/9/2021,"89,537","2,624,788",3.41
Colorado,1/23/2021,"11,476",1/16/2021,"85,895","2,624,788",3.27
Colorado,1/30/2021,"11,046",1/23/2021,"70,471","2,624,788",2.68
Colorado,2/6/2021,"14,091",1/30/2021,"72,839","2,624,788",2.78
Colorado,2/13/2021,"12,160",2/6/2021,"70,188","2,624,788",2.67
Colorado,2/20/2021,"15,002",2/13/2021,"71,951","2,624,788",2.74
Colorado,2/27/2021,"13,072",2/20/2021,"75,534","2,624,788",2.88
Colorado,3/6/2021,"11,966",2/27/2021,"91,729","2,624,788",3.49
Colorado,3/13/2021,"11,669",3/6/2021,"91,327","2,624,788",3.48
Connecticut,1/4/2020,"7,852",12/28/2019,"46,562","1,655,540",2.81
Connecticut,1/11/2020,"5,986",1/4/2020,"47,540","1,654,391",2.87
Connecticut,1/18/2020,"3,776",1/11/2020,"42,483","1,654,391",2.57
Connecticut,1/25/2020,"2,949",1/18/2020,"41,760","1,654,391",2.52
Connecticut,2/1/2020,"2,994",1/25/2020,"41,725","1,654,391",2.52
Connecticut,2/8/2020,"2,944",2/1/2020,"41,633","1,654,391",2.52
Connecticut,2/15/2020,"2,520",2/8/2020,"39,384","1,654,391",2.38
Connecticut,2/22/2020,"2,435",2/15/2020,"41,691","1,654,391",2.52
Connecticut,2/29/2020,"2,843",2/22/2020,"42,168","1,654,391",2.55
Connecticut,3/7/2020,"2,527",2/29/2020,"40,638","1,654,391",2.46
Connecticut,3/14/2020,"3,440",3/7/2020,"39,786","1,654,391",2.4
Connecticut,3/21/2020,"25,100",3/14/2020,"44,194","1,654,391",2.67
Connecticut,3/28/2020,"33,227",3/21/2020,"80,861","1,654,391",4.89
Connecticut,4/4/2020,"33,464",3/28/2020,"147,939","1,654,391",8.94
Connecticut,4/11/2020,"34,050",4/4/2020,"189,196","1,653,302",11.44
Connecticut,4/18/2020,"102,808",4/11/2020,"306,047","1,653,302",18.51
Connecticut,4/25/2020,"33,041",4/18/2020,"309,111","1,653,302",18.7
Connecticut,5/2/2020,"36,138",4/25/2020,"297,549","1,653,302",18
Connecticut,5/9/2020,"30,046",5/2/2020,"319,529","1,653,302",19.33
Connecticut,5/16/2020,"25,960",5/9/2020,"297,088","1,653,302",17.97
Connecticut,5/23/2020,"16,603",5/16/2020,"272,695","1,653,302",16.49
Connecticut,5/30/2020,"14,208",5/23/2020,"248,663","1,653,302",15.04
Connecticut,6/6/2020,"15,366",5/30/2020,"269,117","1,653,302",16.28
Connecticut,6/13/2020,"11,852",6/6/2020,"260,518","1,653,302",15.76
Connecticut,6/20/2020,"10,411",6/13/2020,"250,774","1,653,302",15.17
Connecticut,6/27/2020,"10,133",6/20/2020,"247,195","1,653,302",14.95
Connecticut,7/4/2020,"12,267",6/27/2020,"251,926","1,653,302",15.24
Connecticut,7/11/2020,"9,955",7/4/2020,"254,461","1,652,033",15.4
Connecticut,7/18/2020,"11,667",7/11/2020,"249,732","1,652,033",15.12
Connecticut,7/25/2020,"11,181",7/18/2020,"251,760","1,652,033",15.24
Connecticut,8/1/2020,"10,537",7/25/2020,"252,297","1,652,033",15.27
Connecticut,8/8/2020,"7,431",8/1/2020,"231,207","1,652,033",14
Connecticut,8/15/2020,"9,432",8/8/2020,"224,521","1,652,033",13.59
Connecticut,8/22/2020,"6,269",8/15/2020,"230,642","1,652,033",13.96
Connecticut,8/29/2020,"5,404",8/22/2020,"242,193","1,652,033",14.66
Connecticut,9/5/2020,"4,741",8/29/2020,"196,677","1,652,033",11.91
Connecticut,9/12/2020,"5,175",9/5/2020,"167,339","1,652,033",10.13
Connecticut,9/19/2020,"5,141",9/12/2020,"175,902","1,652,033",10.65
Connecticut,9/26/2020,"5,015",9/19/2020,"161,782","1,652,033",9.79
Connecticut,10/3/2020,"4,617",9/26/2020,"137,325","1,652,033",8.31
Connecticut,10/10/2020,"4,734",10/3/2020,"121,369","1,651,883",7.35
Connecticut,10/17/2020,"4,395",10/10/2020,"96,689","1,651,883",5.85
Connecticut,10/24/2020,"6,016",10/17/2020,"101,110","1,651,883",6.12
Connecticut,10/31/2020,"4,878",10/24/2020,"96,577","1,651,883",5.85
Connecticut,11/7/2020,"5,126",10/31/2020,"90,341","1,651,883",5.47
Connecticut,11/14/2020,"5,584",11/7/2020,"83,277","1,651,883",5.04
Connecticut,11/21/2020,"6,641",11/14/2020,"78,742","1,651,883",4.77
Connecticut,11/28/2020,"5,949",11/21/2020,"74,606","1,651,883",4.52
Connecticut,12/5/2020,"7,796",11/28/2020,"75,578","1,651,883",4.58
Connecticut,12/12/2020,"8,383",12/5/2020,"74,718","1,651,883",4.52
Connecticut,12/19/2020,"7,588",12/12/2020,"73,906","1,651,883",4.47
Connecticut,12/26/2020,"8,748",12/19/2020,"73,730","1,651,883",4.46
Connecticut,1/2/2021,"9,310",12/26/2020,"78,573","1,651,883",4.76
Connecticut,1/9/2021,"10,286",1/2/2021,"84,875","1,589,505",5.34
Connecticut,1/16/2021,"10,563",1/9/2021,"85,625","1,589,505",5.39
Connecticut,1/23/2021,"10,525",1/16/2021,"85,480","1,589,505",5.38
Connecticut,1/30/2021,"10,044",1/23/2021,"86,359","1,589,505",5.43
Connecticut,2/6/2021,"7,243",1/30/2021,"84,529","1,589,505",5.32
Connecticut,2/13/2021,"6,167",2/6/2021,"83,429","1,589,505",5.25
Connecticut,2/20/2021,"6,752",2/13/2021,"77,719","1,589,505",4.89
Connecticut,2/27/2021,"5,780",2/20/2021,"85,369","1,589,505",5.37
Connecticut,3/6/2021,"4,927",2/27/2021,"79,639","1,589,505",5.01
Connecticut,3/13/2021,"4,638",3/6/2021,"76,829","1,589,505",4.83
Delaware,1/4/2020,875,12/28/2019,"6,881","441,663",1.56
Delaware,1/11/2020,"1,107",1/4/2020,"7,083","443,288",1.6
Delaware,1/18/2020,830,1/11/2020,"5,967","443,288",1.35
Delaware,1/25/2020,674,1/18/2020,"5,703","443,288",1.29
Delaware,2/1/2020,622,1/25/2020,"6,830","443,288",1.54
Delaware,2/8/2020,608,2/1/2020,"5,888","443,288",1.33
Delaware,2/15/2020,610,2/8/2020,"5,917","443,288",1.33
Delaware,2/22/2020,632,2/15/2020,"5,921","443,288",1.34
Delaware,2/29/2020,524,2/22/2020,"6,742","443,288",1.52
Delaware,3/7/2020,518,2/29/2020,"5,480","443,288",1.24
Delaware,3/14/2020,472,3/7/2020,"5,310","443,288",1.2
Delaware,3/21/2020,"10,776",3/14/2020,"5,297","443,288",1.19
Delaware,3/28/2020,"19,137",3/21/2020,"11,506","443,288",2.6
Delaware,4/4/2020,"18,851",3/28/2020,"19,442","443,288",4.39
Delaware,4/11/2020,"13,258",4/4/2020,"29,577","445,741",6.64
Delaware,4/18/2020,"9,446",4/11/2020,"38,451","445,741",8.63
Delaware,4/25/2020,"7,947",4/18/2020,"44,977","445,741",10.09
Delaware,5/2/2020,"6,297",4/25/2020,"52,501","445,741",11.78
Delaware,5/9/2020,"5,197",5/2/2020,"50,205","445,741",11.26
Delaware,5/16/2020,"5,554",5/9/2020,"51,010","445,741",11.44
Delaware,5/23/2020,"4,651",5/16/2020,"50,780","445,741",11.39
Delaware,5/30/2020,"3,052",5/23/2020,"55,172","445,741",12.38
Delaware,6/6/2020,"3,037",5/30/2020,"49,659","445,741",11.14
Delaware,6/13/2020,"2,516",6/6/2020,"47,115","445,741",10.57
Delaware,6/20/2020,"2,797",6/13/2020,"45,112","445,741",10.12
Delaware,6/27/2020,"2,771",6/20/2020,"44,034","445,741",9.88
Delaware,7/4/2020,"2,791",6/27/2020,"45,598","445,741",10.23
Delaware,7/11/2020,"3,167",7/4/2020,"42,194","446,976",9.44
Delaware,7/18/2020,"2,720",7/11/2020,"41,572","446,976",9.3
Delaware,7/25/2020,"2,563",7/18/2020,"40,923","446,976",9.16
Delaware,8/1/2020,"2,133",7/25/2020,"42,352","446,976",9.48
Delaware,8/8/2020,"1,760",8/1/2020,"36,026","446,976",8.06
Delaware,8/15/2020,"1,927",8/8/2020,"35,186","446,976",7.87
Delaware,8/22/2020,"1,678",8/15/2020,"33,171","446,976",7.42
Delaware,8/29/2020,"1,577",8/22/2020,"31,974","446,976",7.15
Delaware,9/5/2020,"1,629",8/29/2020,"32,327","446,976",7.23
Delaware,9/12/2020,"1,598",9/5/2020,"29,534","446,976",6.61
Delaware,9/19/2020,"1,775",9/12/2020,"28,983","446,976",6.48
Delaware,9/26/2020,"1,815",9/19/2020,"26,824","446,976",6
Delaware,10/3/2020,"1,776",9/26/2020,"24,183","446,976",5.41
Delaware,10/10/2020,"2,010",10/3/2020,"21,355","451,429",4.73
Delaware,10/17/2020,"1,715",10/10/2020,"19,228","451,429",4.26
Delaware,10/24/2020,"1,657",10/17/2020,"17,349","451,429",3.84
Delaware,10/31/2020,"1,578",10/24/2020,"16,181","451,429",3.58
Delaware,11/7/2020,"1,522",10/31/2020,"14,391","451,429",3.19
Delaware,11/14/2020,"1,508",11/7/2020,"13,404","451,429",2.97
Delaware,11/21/2020,"1,869",11/14/2020,"12,992","451,429",2.88
Delaware,11/28/2020,"1,533",11/21/2020,"12,103","451,429",2.68
Delaware,12/5/2020,"2,037",11/28/2020,"13,535","451,429",3
Delaware,12/12/2020,"4,392",12/5/2020,"12,554","451,429",2.78
Delaware,12/19/2020,"1,512",12/12/2020,"12,202","451,429",2.7
Delaware,12/26/2020,"2,386",12/19/2020,"12,324","451,429",2.73
Delaware,1/2/2021,"2,678",12/26/2020,"13,562","451,429",3
Delaware,1/9/2021,"3,682",1/2/2021,"15,782","453,911",3.48
Delaware,1/16/2021,"3,000",1/9/2021,"14,105","453,911",3.11
Delaware,1/23/2021,"2,572",1/16/2021,"13,877","453,911",3.06
Delaware,1/30/2021,"2,584",1/23/2021,"14,699","453,911",3.24
Delaware,2/6/2021,"2,342",1/30/2021,"13,786","453,911",3.04
Delaware,2/13/2021,"2,066",2/6/2021,"13,834","453,911",3.05
Delaware,2/20/2021,"1,733",2/13/2021,"13,329","453,911",2.94
Delaware,2/27/2021,"1,806",2/20/2021,"13,969","453,911",3.08
Delaware,3/6/2021,"1,727",2/27/2021,"12,593","453,911",2.77
Delaware,3/13/2021,"1,914",3/6/2021,"12,363","453,911",2.72
District of Columbia,1/4/2020,481,12/28/2019,"7,198","576,878",1.25
District of Columbia,1/11/2020,706,1/4/2020,"7,102","578,035",1.23
District of Columbia,1/18/2020,594,1/11/2020,"7,271","578,035",1.26
District of Columbia,1/25/2020,534,1/18/2020,"7,149","578,035",1.24
District of Columbia,2/1/2020,539,1/25/2020,"7,139","578,035",1.24
District of Columbia,2/8/2020,508,2/1/2020,"7,156","578,035",1.24
District of Columbia,2/15/2020,473,2/8/2020,"7,079","578,035",1.22
District of Columbia,2/22/2020,422,2/15/2020,"7,003","578,035",1.21
District of Columbia,2/29/2020,452,2/22/2020,"7,020","578,035",1.21
District of Columbia,3/7/2020,471,2/29/2020,"6,792","578,035",1.18
District of Columbia,3/14/2020,"1,213",3/7/2020,"6,746","578,035",1.17
District of Columbia,3/21/2020,"14,462",3/14/2020,"7,378","578,035",1.28
District of Columbia,3/28/2020,"15,869",3/21/2020,"17,661","578,035",3.06
District of Columbia,4/4/2020,"15,329",3/28/2020,"31,385","578,035",5.43
District of Columbia,4/11/2020,"9,974",4/4/2020,"42,224","579,419",7.29
District of Columbia,4/18/2020,"8,639",4/11/2020,"47,465","579,419",8.19
District of Columbia,4/25/2020,"8,708",4/18/2020,"52,534","579,419",9.07
District of Columbia,5/2/2020,"8,113",4/25/2020,"58,634","579,419",10.12
District of Columbia,5/9/2020,"5,782",5/2/2020,"65,298","579,419",11.27
District of Columbia,5/16/2020,"5,196",5/9/2020,"68,844","579,419",11.88
District of Columbia,5/23/2020,"5,135",5/16/2020,"70,103","579,419",12.1
District of Columbia,5/30/2020,"3,559",5/23/2020,"70,671","579,419",12.2
District of Columbia,6/6/2020,"3,385",5/30/2020,"72,023","579,419",12.43
District of Columbia,6/13/2020,"3,065",6/6/2020,"72,934","579,419",12.59
District of Columbia,6/20/2020,"3,073",6/13/2020,"72,927","579,419",12.59
District of Columbia,6/27/2020,"3,132",6/20/2020,"72,807","579,419",12.57
District of Columbia,7/4/2020,"2,858",6/27/2020,"72,802","579,419",12.56
District of Columbia,7/11/2020,"3,300",7/4/2020,"72,525","580,956",12.48
District of Columbia,7/18/2020,"3,053",7/11/2020,"73,115","580,956",12.59
District of Columbia,7/25/2020,"2,712",7/18/2020,"72,710","580,956",12.52
District of Columbia,8/1/2020,"2,250",7/25/2020,"72,931","580,956",12.55
District of Columbia,8/8/2020,"1,797",8/1/2020,"70,887","580,956",12.2
District of Columbia,8/15/2020,"1,979",8/8/2020,"69,640","580,956",11.99
District of Columbia,8/22/2020,"1,645",8/15/2020,"68,248","580,956",11.75
District of Columbia,8/29/2020,"1,468",8/22/2020,"66,870","580,956",11.51
District of Columbia,9/5/2020,"1,493",8/29/2020,"65,456","580,956",11.27
District of Columbia,9/12/2020,"1,460",9/5/2020,"65,671","580,956",11.3
District of Columbia,9/19/2020,"1,549",9/12/2020,"64,903","580,956",11.17
District of Columbia,9/26/2020,"1,889",9/19/2020,"60,168","580,956",10.36
District of Columbia,10/3/2020,"1,649",9/26/2020,"53,110","580,956",9.14
District of Columbia,10/10/2020,"1,912",10/3/2020,"49,067","583,160",8.41
District of Columbia,10/17/2020,"1,559",10/10/2020,"45,879","583,160",7.87
District of Columbia,10/24/2020,"1,473",10/17/2020,"41,417","583,160",7.1
District of Columbia,10/31/2020,"1,347",10/24/2020,"37,760","583,160",6.48
District of Columbia,11/7/2020,"1,341",10/31/2020,"34,991","583,160",6
District of Columbia,11/14/2020,"1,380",11/7/2020,"32,874","583,160",5.64
District of Columbia,11/21/2020,"1,125",11/14/2020,"32,201","583,160",5.52
District of Columbia,11/28/2020,"1,110",11/21/2020,"29,275","583,160",5.02
District of Columbia,12/5/2020,"1,679",11/28/2020,"29,411","583,160",5.04
District of Columbia,12/12/2020,"1,810",12/5/2020,"28,191","583,160",4.83
District of Columbia,12/19/2020,"1,870",12/12/2020,"27,772","583,160",4.76
District of Columbia,12/26/2020,"1,655",12/19/2020,"26,580","583,160",4.56
District of Columbia,1/2/2021,"1,650",12/26/2020,"26,750","583,160",4.59
District of Columbia,1/9/2021,"1,876",1/2/2021,"26,146","564,209",4.63
District of Columbia,1/16/2021,"1,574",1/9/2021,"25,612","564,209",4.54
District of Columbia,1/23/2021,"1,292",1/16/2021,"24,339","564,209",4.31
District of Columbia,1/30/2021,"1,499",1/23/2021,"24,345","564,209",4.31
District of Columbia,2/6/2021,"1,480",1/30/2021,"22,777","564,209",4.04
District of Columbia,2/13/2021,"1,259",2/6/2021,"22,239","564,209",3.94
District of Columbia,2/20/2021,971,2/13/2021,"20,659","564,209",3.66
District of Columbia,2/27/2021,"1,036",2/20/2021,"20,609","564,209",3.65
District of Columbia,3/6/2021,"1,193",2/27/2021,"19,499","564,209",3.46
District of Columbia,3/13/2021,"1,289",3/6/2021,"19,164","564,209",3.4
Florida,1/4/2020,"4,618",12/28/2019,"36,189","8,608,066",0.42
Florida,1/11/2020,"6,862",1/4/2020,"35,024","8,604,277",0.41
Florida,1/18/2020,"6,088",1/11/2020,"34,718","8,604,277",0.4
Florida,1/25/2020,"5,206",1/18/2020,"33,347","8,604,277",0.39
Florida,2/1/2020,"5,457",1/25/2020,"35,871","8,604,277",0.42
Florida,2/8/2020,"5,605",2/1/2020,"33,176","8,604,277",0.39
Florida,2/15/2020,"5,229",2/8/2020,"34,449","8,604,277",0.4
Florida,2/22/2020,"4,861",2/15/2020,"33,570","8,604,277",0.39
Florida,2/29/2020,"4,853",2/22/2020,"33,421","8,604,277",0.39
Florida,3/7/2020,"5,325",2/29/2020,"32,262","8,604,277",0.37
Florida,3/14/2020,"6,463",3/7/2020,"32,244","8,604,277",0.37
Florida,3/21/2020,"74,313",3/14/2020,"33,728","8,604,277",0.39
Florida,3/28/2020,"228,484",3/21/2020,"35,076","8,604,277",0.41
Florida,4/4/2020,"169,885",3/28/2020,"98,921","8,604,277",1.15
Florida,4/11/2020,"180,419",4/4/2020,"339,448","8,590,846",3.95
Florida,4/18/2020,"506,670",4/11/2020,"177,021","8,590,846",2.06
Florida,4/25/2020,"433,103",4/18/2020,"540,554","8,590,846",6.29
Florida,5/2/2020,"174,860",4/25/2020,"444,561","8,590,846",5.17
Florida,5/9/2020,"223,082",5/2/2020,"1,035,207","8,590,846",12.05
Florida,5/16/2020,"225,404",5/9/2020,"2,151,108","8,590,846",25.04
Florida,5/23/2020,"175,411",5/16/2020,"529,384","8,590,846",6.16
Florida,5/30/2020,"207,707",5/23/2020,"630,640","8,590,846",7.34
Florida,6/6/2020,"112,161",5/30/2020,"966,625","8,590,846",11.25
Florida,6/13/2020,"88,148",6/6/2020,"920,202","8,590,846",10.71
Florida,6/20/2020,"95,683",6/13/2020,"995,792","8,590,846",11.59
Florida,6/27/2020,"84,370",6/20/2020,"741,344","8,590,846",8.63
Florida,7/4/2020,"66,941",6/27/2020,"581,952","8,590,846",6.77
Florida,7/11/2020,"132,831",7/4/2020,"914,801","8,732,627",10.48
Florida,7/18/2020,"108,976",7/11/2020,"748,004","8,732,627",8.57
Florida,7/25/2020,"91,462",7/18/2020,"691,070","8,732,627",7.91
Florida,8/1/2020,"78,286",7/25/2020,"631,163","8,732,627",7.23
Florida,8/8/2020,"61,584",8/1/2020,"567,987","8,732,627",6.5
Florida,8/15/2020,"72,774",8/8/2020,"512,527","8,732,627",5.87
Florida,8/22/2020,"51,647",8/15/2020,"458,954","8,732,627",5.26
Florida,8/29/2020,"45,590",8/22/2020,"455,587","8,732,627",5.22
Florida,9/5/2020,"40,256",8/29/2020,"410,406","8,732,627",4.7
Florida,9/12/2020,"37,265",9/5/2020,"414,174","8,732,627",4.74
Florida,9/19/2020,"39,028",9/12/2020,"374,181","8,732,627",4.28
Florida,9/26/2020,"32,373",9/19/2020,"373,194","8,732,627",4.27
Florida,10/3/2020,"42,306",9/26/2020,"337,344","8,769,716",3.85
Florida,10/10/2020,"47,904",10/3/2020,"300,115","8,769,716",3.42
Florida,10/17/2020,"40,070",10/10/2020,"287,537","8,769,716",3.28
Florida,10/24/2020,"33,542",10/17/2020,"282,261","8,769,716",3.22
Florida,10/31/2020,"31,625",10/24/2020,"213,454","8,769,716",2.43
Florida,11/7/2020,"31,403",10/31/2020,"205,800","8,769,716",2.35
Florida,11/14/2020,"24,358",11/7/2020,"186,514","8,769,716",2.13
Florida,11/21/2020,"26,931",11/14/2020,"186,291","8,769,716",2.12
Florida,11/28/2020,"23,063",11/21/2020,"142,253","8,769,716",1.62
Florida,12/5/2020,"29,142",11/28/2020,"186,749","8,769,716",2.13
Florida,12/12/2020,"26,018",12/5/2020,"154,462","8,769,716",1.76
Florida,12/19/2020,"28,609",12/12/2020,"161,250","8,769,716",1.84
Florida,12/26/2020,"26,533",12/19/2020,"140,565","8,769,716",1.6
Florida,1/2/2021,"24,697",12/26/2020,"129,575","8,769,716",1.48
Florida,1/9/2021,"30,583",1/2/2021,"174,544","8,510,391",2.05
Florida,1/16/2021,"39,226",1/9/2021,"157,201","8,510,391",1.85
Florida,1/23/2021,"62,818",1/16/2021,"155,833","8,510,391",1.83
Florida,1/30/2021,"69,140",1/23/2021,"173,919","8,510,391",2.04
Florida,2/6/2021,"21,710",1/30/2021,"187,474","8,510,391",2.2
Florida,2/13/2021,"21,564",2/6/2021,"228,808","8,510,391",2.69
Florida,2/20/2021,"18,630",2/13/2021,"161,881","8,510,391",1.9
Florida,2/27/2021,"19,020",2/20/2021,"156,495","8,510,391",1.84
Florida,3/6/2021,"19,281",2/27/2021,"141,484","8,510,391",1.66
Florida,3/13/2021,"20,340",3/6/2021,"135,291","8,510,391",1.59
Georgia,1/4/2020,"17,060",12/28/2019,"38,704","4,353,840",0.89
Georgia,1/11/2020,"17,962",1/4/2020,"47,482","4,373,059",1.09
Georgia,1/18/2020,"8,161",1/11/2020,"32,079","4,373,059",0.73
Georgia,1/25/2020,"5,257",1/18/2020,"28,998","4,373,059",0.66
Georgia,2/1/2020,"5,199",1/25/2020,"28,332","4,373,059",0.65
Georgia,2/8/2020,"5,577",2/1/2020,"26,984","4,373,059",0.62
Georgia,2/15/2020,"6,277",2/8/2020,"27,317","4,373,059",0.62
Georgia,2/22/2020,"5,030",2/15/2020,"26,963","4,373,059",0.62
Georgia,2/29/2020,"5,538",2/22/2020,"26,958","4,373,059",0.62
Georgia,3/7/2020,"4,569",2/29/2020,"25,079","4,373,059",0.57
Georgia,3/14/2020,"5,445",3/7/2020,"25,352","4,373,059",0.58
Georgia,3/21/2020,"12,140",3/14/2020,"27,507","4,373,059",0.63
Georgia,3/28/2020,"133,820",3/21/2020,"107,877","4,373,059",2.47
Georgia,4/4/2020,"390,132",3/28/2020,"360,077","4,373,059",8.23
Georgia,4/11/2020,"319,581",4/4/2020,"595,418","4,388,404",13.57
Georgia,4/18/2020,"247,003",4/11/2020,"611,889","4,388,404",13.94
Georgia,4/25/2020,"266,565",4/18/2020,"758,856","4,388,404",17.29
Georgia,5/2/2020,"228,352",4/25/2020,"885,764","4,388,404",20.18
Georgia,5/9/2020,"242,772",5/2/2020,"812,913","4,388,404",18.52
Georgia,5/16/2020,"177,731",5/9/2020,"790,178","4,388,404",18.01
Georgia,5/23/2020,"165,499",5/16/2020,"731,762","4,388,404",16.67
Georgia,5/30/2020,"149,163",5/23/2020,"754,833","4,388,404",17.2
Georgia,6/6/2020,"135,254",5/30/2020,"698,154","4,388,404",15.91
Georgia,6/13/2020,"131,997",6/6/2020,"682,501","4,388,404",15.55
Georgia,6/20/2020,"125,725",6/13/2020,"669,735","4,388,404",15.26
Georgia,6/27/2020,"117,485",6/20/2020,"661,233","4,388,404",15.07
Georgia,7/4/2020,"105,160",6/27/2020,"619,947","4,388,404",14.13
Georgia,7/11/2020,"138,452",7/4/2020,"792,717","4,406,223",17.99
Georgia,7/18/2020,"122,313",7/11/2020,"703,153","4,406,223",15.96
Georgia,7/25/2020,"84,984",7/18/2020,"636,912","4,406,223",14.45
Georgia,8/1/2020,"73,931",7/25/2020,"633,988","4,406,223",14.39
Georgia,8/8/2020,"62,335",8/1/2020,"572,455","4,406,223",12.99
Georgia,8/15/2020,"58,099",8/8/2020,"555,479","4,406,223",12.61
Georgia,8/22/2020,"56,768",8/15/2020,"553,713","4,406,223",12.57
Georgia,8/29/2020,"51,283",8/22/2020,"535,406","4,406,223",12.15
Georgia,9/5/2020,"50,320",8/29/2020,"523,143","4,406,223",11.87
Georgia,9/12/2020,"42,085",9/5/2020,"498,813","4,406,223",11.32
Georgia,9/19/2020,"49,421",9/12/2020,"536,886","4,406,223",12.18
Georgia,9/26/2020,"43,526",9/19/2020,"478,732","4,406,223",10.86
Georgia,10/3/2020,"44,874",9/26/2020,"445,039","4,406,223",10.1
Georgia,10/10/2020,"54,166",10/3/2020,"409,602","4,419,929",9.27
Georgia,10/17/2020,"44,892",10/10/2020,"367,949","4,419,929",8.32
Georgia,10/24/2020,"43,695",10/17/2020,"336,738","4,419,929",7.62
Georgia,10/31/2020,"37,253",10/24/2020,"302,039","4,419,929",6.83
Georgia,11/7/2020,"23,827",10/31/2020,"285,798","4,419,929",6.47
Georgia,11/14/2020,"19,626",11/7/2020,"255,237","4,419,929",5.77
Georgia,11/21/2020,"29,088",11/14/2020,"253,347","4,419,929",5.73
Georgia,11/28/2020,"19,183",11/21/2020,"202,361","4,419,929",4.58
Georgia,12/5/2020,"33,003",11/28/2020,"234,262","4,419,929",5.3
Georgia,12/12/2020,"23,702",12/5/2020,"158,047","4,419,929",3.58
Georgia,12/19/2020,"26,673",12/12/2020,"164,960","4,419,929",3.73
Georgia,12/26/2020,"18,960",12/19/2020,"137,240","4,419,929",3.11
Georgia,1/2/2021,"31,458",12/26/2020,"172,014","4,419,929",3.89
Georgia,1/9/2021,"37,039",1/2/2021,"185,587","4,316,067",4.3
Georgia,1/16/2021,"35,912",1/9/2021,"172,339","4,316,067",3.99
Georgia,1/23/2021,"28,016",1/16/2021,"151,571","4,316,067",3.51
Georgia,1/30/2021,"27,215",1/23/2021,"148,245","4,316,067",3.43
Georgia,2/6/2021,"32,386",1/30/2021,"157,518","4,316,067",3.65
Georgia,2/13/2021,"26,532",2/6/2021,"139,232","4,316,067",3.23
Georgia,2/20/2021,"25,447",2/13/2021,"136,063","4,316,067",3.15
Georgia,2/27/2021,"28,387",2/20/2021,"146,180","4,316,067",3.39
Georgia,3/6/2021,"24,974",2/27/2021,"140,918","4,316,067",3.26
Georgia,3/13/2021,"24,700",3/6/2021,"140,830","4,316,067",3.26
Hawaii,1/4/2020,"1,825",12/28/2019,"6,813","623,074",1.09
Hawaii,1/11/2020,"1,826",1/4/2020,"7,849","621,949",1.26
Hawaii,1/18/2020,"1,234",1/11/2020,"6,623","621,949",1.06
Hawaii,1/25/2020,"1,014",1/18/2020,"6,407","621,949",1.03
Hawaii,2/1/2020,"1,135",1/25/2020,"6,070","621,949",0.98
Hawaii,2/8/2020,"1,137",2/1/2020,"6,205","621,949",1
